year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedSF,company_name,internal_industry,transaction_type,internal_market_cluster,costarID,space_type,CBD_suburban,RBA,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing
2022,Q4,11.0,Tampa,Island Center,Tampa_Westshore_Tampa_Island Center_2701 N Rocky Point Dr,2701 N Rocky Point Dr,South,Tampa,FL,33607.0,Westshore,A,4546.0,,,New,Hillsborough,380282,Sublet,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,Lakeview at Hidden River,Tampa_Northeast Hillsborough_Tampa_Lakeview at Hidden River_8875 Hidden River Pkwy,8875 Hidden River Pkwy,South,Tampa,FL,33637.0,Northeast Hillsborough,A,1740.0,,,New,Hillsborough,380204,Relet,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,Lutz Plaza,Tampa_Northwest Tampa_Tampa_Lutz Plaza_3750 Gunn Hwy,3750 Gunn Hwy,South,Tampa,FL,33618.0,Northwest Tampa,O,171.0,,,New,Hillsborough,380355,Relet,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,11.0,Tampa,Meridian Three,Tampa_Westshore_Tampa_Meridian Three_4200 W Cypress St,4200 W Cypress St,South,Tampa,FL,33607.0,Westshore,A,6385.0,,,New,Hillsborough,380313,Relet,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,One Harbour Place,Tampa_Tampa CBD_Tampa_One Harbour Place_777 S Harbour Island Blvd,777 S Harbour Island Blvd,South,Tampa,FL,33602.0,Tampa CBD,A,1588.0,,,New,Hillsborough,380220,Relet,CBD,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,SkyCenter One,Tampa_Westshore_Tampa_SkyCenter One_5411 SkyCenter Dr,5411 SkyCenter Dr,South,Tampa,FL,33607.0,Westshore,A,4996.0,,,New,Hillsborough,11096788,New,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,The Dixon Bldg,Tampa_Tampa CBD_Tampa_The Dixon Bldg_620 E Twiggs St,620 E Twiggs St,South,Tampa,FL,33602.0,Tampa CBD,O,800.0,,,New,Hillsborough,380516,Relet,CBD,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,11.0,Tampa,The Loft at Midtown,Tampa_Westshore_Tampa_The Loft at Midtown_3615 Bromley Grand Ave,3615 Bromley Grand Ave,South,Tampa,FL,33607.0,Westshore,A,2406.0,,,New,Hillsborough,11102686,Sublet,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,Tower Place,Tampa_Westshore_Tampa_Tower Place_1511 N Westshore Blvd,1511 N Westshore Blvd,South,Tampa,FL,33607.0,Westshore,A,6074.0,,,New,Hillsborough,380268,Relet,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,11.0,Tampa,Westwood Center,Tampa_Westshore_Tampa_Westwood Center_2002 N Lois Ave,2002 N Lois Ave,South,Tampa,FL,33607.0,Westshore,O,1372.0,,,New,Hillsborough,380422,Relet,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,11.0,Tampa,Woodfield Square 2,Tampa_Northwest Tampa_Tampa_Woodfield Square 2_13542 N Florida Ave,13542 N Florida Ave,South,Tampa,FL,33613.0,Northwest Tampa,O,400.0,Cumhur Dayap,,New,Hillsborough,380346,Sublet,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,11.0,Tampa,Woodfield Square 2,Tampa_Northwest Tampa_Tampa_Woodfield Square 2_13542 N Florida Ave,13542 N Florida Ave,South,Tampa,FL,33613.0,Northwest Tampa,O,90.0,Express Lock Services,,New,Hillsborough,380346,Sublet,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,11.0,Tampa,Woodfield Square 2,Tampa_Northwest Tampa_Tampa_Woodfield Square 2_13542 N Florida Ave,13542 N Florida Ave,South,Tampa,FL,33613.0,Northwest Tampa,O,180.0,Tampa Bay Cpr,,New,Hillsborough,380346,Sublet,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,12.0,Tampa,Highwoods Preserve I,Tampa_Northeast Hillsborough_Tampa_Highwoods Preserve I_8125 Highwoods Palm Way,8125 Highwoods Palm Way,South,Tampa,FL,33647.0,Northeast Hillsborough,A,34818.0,Coke,Retail,New,Hillsborough,380132,,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,12.0,Tampa,Meridian Two,Tampa_Westshore_Tampa_Meridian Two_4300 W Cypress St,4300 W Cypress St,South,Tampa,FL,33607.0,Westshore,A,16806.0,Hw Lochner,"Construction, Engineering and Architecture",Renewal,Hillsborough,380315,,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,12.0,Tampa,Spectrum,Tampa_Westshore_Tampa_Spectrum_3101 W Dr Martin Luther King Blvd,3101 W Dr Martin Luther King Blvd,South,Tampa,FL,33607.0,Westshore,O,40267.0,Banyan Health Systems,Healthcare,New,Hillsborough,380094,,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,12.0,Tampa,Spectrum,Tampa_Westshore_Tampa_Spectrum_3101 W Dr Martin Luther King Blvd,3101 W Dr Martin Luther King Blvd,South,Tampa,FL,33607.0,Westshore,O,39205.0,Gale Healthcare,Healthcare,New,Hillsborough,380094,,Suburban,28943310.0,5309049.0,0.183429227686813,24.4052086147412,28.3385199555024,4213001.0,0.0795,24.572975,28.543858,1096048.0,0.0207,20.78555,24.191514,450001.0
2022,Q4,12.0,Tampa,The Pointe,Tampa_Westshore_Tampa_The Pointe_2502 N Rocky Point Dr,2502 N Rocky Point Dr,South,Tampa,FL,33607.0,Westshore,A,32075.0,Mcnichols,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",Renewal,Hillsborough,380290,,Suburban,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
2022,Q4,12.0,Tampa,Truist Place,Tampa_Tampa CBD_Tampa_Truist Place_401 E Jackson St,401 E Jackson St,South,Tampa,FL,33602.0,Tampa CBD,A,19579.0,Helm Us,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",,Hillsborough,380228,,CBD,24082211.0,5741376.0,0.238407345571385,32.8305049846771,28.3385199555024,3998672.0,0.0754,33.10826,28.543858,1742704.0,0.0329,27.605078,24.191514,363202.0
